Patch,Project,Bug,Test,Seed,Test Number,Failing Tests,Time,
patch-Closure-126-fix.patch,Closure,126,DRR_Evosuite,29,9,0,5.037,
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,0,97,1,8.133,"1) test21(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test21(Compiler_ESTest.java:356)",org.junit.ComparisonFailure: expected:<2019/06/[01 22:44]> but was:<2019/06/[21 09:32]>^,,"org.junit.ComparisonFailure: expected:<2019/06/[01 22:44]> but was:<2019/06/[21 09:32]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,1,96,1,7.987,"1) test20(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test20(Compiler_ESTest.java:320)",org.junit.ComparisonFailure: expected:<2019/06/[01 22:46]> but was:<2019/06/[21 09:32]>^,,"org.junit.ComparisonFailure: expected:<2019/06/[01 22:46]> but was:<2019/06/[21 09:32]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,2,101,2,7.623,"1) test020(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test020(Compiler_ESTest.java:350)2) test014(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test014(Compiler_ESTest.java:278)",org.junit.ComparisonFailure: expected:<2019/06/[01 22:49]> but was:<2019/06/[21 09:33]>^,,"org.junit.ComparisonFailure: expected:<2019/06/[01 22:49]> but was:<2019/06/[21 09:33]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,3,95,1,7.366,"1) test18(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test18(Compiler_ESTest.java:330)",org.junit.ComparisonFailure: expected:<2019/06/[01 22:52]> but was:<2019/06/[21 09:33]>^,,"org.junit.ComparisonFailure: expected:<2019/06/[01 22:52]> but was:<2019/06/[21 09:33]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,4,94,1,7.733,"1) test19(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test19(Compiler_ESTest.java:342)",org.junit.ComparisonFailure: expected:<2019/06/[01 22:54]> but was:<2019/06/[21 09:33]>^,,"org.junit.ComparisonFailure: expected:<2019/06/[01 22:54]> but was:<2019/06/[21 09:33]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,5,93,2,8.152,"1) test73(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test73(Compiler_ESTest.java:1057)2) test19(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test19(Compiler_ESTest.java:318)",org.junit.ComparisonFailure: expected:<2019/06/[01 22:57]> but was:<2019/06/[21 09:34]>^,,"org.evosuite.runtime.mock.java.lang.MockIllegalStateException: FAILED ASSERTION	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.junit.ComparisonFailure: expected:<2019/06/[01 22:57]> but was:<2019/06/[21 09:34]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,7,96,1,7.22,"1) test19(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test19(Compiler_ESTest.java:335)",org.junit.ComparisonFailure: expected:<2019/06/[01 23:1]4> but was:<2019/06/[21 09:3]4>^,,"org.junit.ComparisonFailure: expected:<2019/06/[01 23:1]4> but was:<2019/06/[21 09:3]4>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,8,99,2,7.769,"1) test22(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test22(Compiler_ESTest.java:368)2) test17(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test17(Compiler_ESTest.java:316)",org.junit.ComparisonFailure: expected:<2019/06/[01 23:17]> but was:<2019/06/[21 09:34]>^,,"java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.junit.ComparisonFailure: expected:<2019/06/[01 23:17]> but was:<2019/06/[21 09:34]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,9,100,1,7.391,"1) test19(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test19(Compiler_ESTest.java:341)",org.junit.ComparisonFailure: expected:<2019/06/[01 23:19]> but was:<2019/06/[21 09:34]>^,,"org.junit.ComparisonFailure: expected:<2019/06/[01 23:19]> but was:<2019/06/[21 09:34]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,10,98,2,7.548,"1) test59(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test59(Compiler_ESTest.java:804)2) test20(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test20(Compiler_ESTest.java:331)",org.junit.ComparisonFailure: expected:<2019/06/[01 23:22]> but was:<2019/06/[21 09:35]>^,java.lang.AssertionError: Expecting exception: RuntimeException^,"java.lang.AssertionError: Expecting exception: RuntimeException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.junit.ComparisonFailure: expected:<2019/06/[01 23:22]> but was:<2019/06/[21 09:35]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,11,99,1,7.197,"1) test21(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test21(Compiler_ESTest.java:349)",org.junit.ComparisonFailure: expected:<2019/06/[01 23:2]5> but was:<2019/06/[21 09:3]5>^,,"org.junit.ComparisonFailure: expected:<2019/06/[01 23:2]5> but was:<2019/06/[21 09:3]5>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,12,96,1,8.965,"1) test19(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test19(Compiler_ESTest.java:320)",org.junit.ComparisonFailure: expected:<2019/06/[01 23:28]> but was:<2019/06/[21 09:35]>^,,"org.junit.ComparisonFailure: expected:<2019/06/[01 23:28]> but was:<2019/06/[21 09:35]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,13,86,2,7.155,"1) test66(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test66(Compiler_ESTest.java:966)2) test18(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test18(Compiler_ESTest.java:320)",org.junit.ComparisonFailure: expected:<2019/06/[01 23:30]> but was:<2019/06/[21 09:35]>^,,"org.evosuite.runtime.mock.java.lang.MockIllegalArgumentException: duplicate key: externs	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.junit.ComparisonFailure: expected:<2019/06/[01 23:30]> but was:<2019/06/[21 09:35]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,14,86,1,7.401,"1) test11(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test11(Compiler_ESTest.java:221)",org.junit.ComparisonFailure: expected:<2019/06/[01 23:33]> but was:<2019/06/[21 09:36]>^,,"org.junit.ComparisonFailure: expected:<2019/06/[01 23:33]> but was:<2019/06/[21 09:36]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,15,95,2,7.143,"1) test60(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test60(Compiler_ESTest.java:846)2) test19(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test19(Compiler_ESTest.java:341)",org.junit.ComparisonFailure: expected:<2019/06/[01 23]:36> but was:<2019/06/[21 09]:36>^,java.lang.AssertionError: Expecting exception: RuntimeException^,"java.lang.AssertionError: Expecting exception: RuntimeException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.junit.ComparisonFailure: expected:<2019/06/[01 23]:36> but was:<2019/06/[21 09]:36>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,16,102,3,7.326,"1) test002(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test002(Compiler_ESTest.java:118)2) test056(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test056(Compiler_ESTest.java:799)3) test020(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test020(Compiler_ESTest.java:353)",org.junit.ComparisonFailure: expected:<2019/06/[01 23:38]> but was:<2019/06/[21 09:36]>^,java.lang.AssertionError: Expecting exception: RuntimeException^,"java.lang.AssertionError: Expecting exception: RuntimeException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.junit.ComparisonFailure: expected:<2019/06/[01 23:38]> but was:<2019/06/[21 09:36]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,17,88,2,7.468,"1) test78(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test78(Compiler_ESTest.java:1059)2) test19(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test19(Compiler_ESTest.java:334)",org.junit.ComparisonFailure: expected:<2019/06/[01 23:41]> but was:<2019/06/[21 09:37]>^,java.lang.AssertionError: Expecting exception: IllegalStateException^,"java.lang.AssertionError: Expecting exception: IllegalStateException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.junit.ComparisonFailure: expected:<2019/06/[01 23:41]> but was:<2019/06/[21 09:37]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,18,97,2,6.976,"1) test75(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test75(Compiler_ESTest.java:1027)2) test20(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test20(Compiler_ESTest.java:340)",org.junit.ComparisonFailure: expected:<2019/06/[01 23:44]> but was:<2019/06/[21 09:37]>^,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,"java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.junit.ComparisonFailure: expected:<2019/06/[01 23:44]> but was:<2019/06/[21 09:37]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,19,93,1,6.722,"1) test19(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test19(Compiler_ESTest.java:315)",org.junit.ComparisonFailure: expected:<2019/06/[01 23:46]> but was:<2019/06/[21 09:37]>^,,"org.junit.ComparisonFailure: expected:<2019/06/[01 23:46]> but was:<2019/06/[21 09:37]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,20,96,2,7.847,"1) test20(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test20(Compiler_ESTest.java:332)2) test79(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test79(Compiler_ESTest.java:1096)",org.junit.ComparisonFailure: expected:<2019/06/[01 23:49]> but was:<2019/06/[21 09:37]>^,,"org.junit.ComparisonFailure: expected:<2019/06/[01 23:49]> but was:<2019/06/[21 09:37]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<1> but was:<0>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,21,94,1,7.324,"1) test19(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test19(Compiler_ESTest.java:335)",org.junit.ComparisonFailure: expected:<2019/06/[01 23:52]> but was:<2019/06/[21 09:38]>^,,"org.junit.ComparisonFailure: expected:<2019/06/[01 23:52]> but was:<2019/06/[21 09:38]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,22,97,2,8.445,"1) test24(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test24(Compiler_ESTest.java:377)2) test19(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test19(Compiler_ESTest.java:320)",org.junit.ComparisonFailure: expected:<2019/06/[01 23:54]> but was:<2019/06/[21 09:38]>^,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,"java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.junit.ComparisonFailure: expected:<2019/06/[01 23:54]> but was:<2019/06/[21 09:38]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,23,95,1,7.039,"1) test18(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test18(Compiler_ESTest.java:315)",org.junit.ComparisonFailure: expected:<2019/06/[01 23:57]> but was:<2019/06/[21 09:38]>^,,"org.junit.ComparisonFailure: expected:<2019/06/[01 23:57]> but was:<2019/06/[21 09:38]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,24,91,3,7.44,"1) test70(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test70(Compiler_ESTest.java:1022)2) test19(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test19(Compiler_ESTest.java:323)3) test55(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test55(Compiler_ESTest.java:784)",org.junit.ComparisonFailure: expected:<2019/06/[02 00:00]> but was:<2019/06/[21 09:38]>^,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,"org.evosuite.runtime.mock.java.lang.MockIllegalStateException: FAILED ASSERTION	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.junit.ComparisonFailure: expected:<2019/06/[02 00:00]> but was:<2019/06/[21 09:38]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,25,92,1,7.45,"1) test19(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test19(Compiler_ESTest.java:332)",org.junit.ComparisonFailure: expected:<2019/06/[02 00:02]> but was:<2019/06/[21 09:39]>^,,"org.junit.ComparisonFailure: expected:<2019/06/[02 00:02]> but was:<2019/06/[21 09:39]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,26,93,2,7.375,"1) test18(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test18(Compiler_ESTest.java:314)2) test54(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test54(Compiler_ESTest.java:773)",org.junit.ComparisonFailure: expected:<2019/06/[02 00:05]> but was:<2019/06/[21 09:39]>^,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,"org.junit.ComparisonFailure: expected:<2019/06/[02 00:05]> but was:<2019/06/[21 09:39]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,27,96,1,7.062,"1) test19(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test19(Compiler_ESTest.java:307)",org.junit.ComparisonFailure: expected:<2019/06/[02 00:08]> but was:<2019/06/[21 09:39]>^,,"org.junit.ComparisonFailure: expected:<2019/06/[02 00:08]> but was:<2019/06/[21 09:39]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,28,93,1,7.495,"1) test19(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test19(Compiler_ESTest.java:321)",org.junit.ComparisonFailure: expected:<2019/06/[02 00:10]> but was:<2019/06/[21 09:39]>^,,"org.junit.ComparisonFailure: expected:<2019/06/[02 00:10]> but was:<2019/06/[21 09:39]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-18-fix.patch,Closure,18,DRR_Evosuite,29,104,8,7.273,"1) test089(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test089(Compiler_ESTest.java:1859)2) test087(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test087(Compiler_ESTest.java:1822)3) test085(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test085(Compiler_ESTest.java:1780)4) test009(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test009(Compiler_ESTest.java:362)5) test008(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test008(Compiler_ESTest.java:338)6) test004(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test004(Compiler_ESTest.java:231)7) test077(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test077(Compiler_ESTest.java:1611)8) test102(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test102(Compiler_ESTest.java:2128)",,,"java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.evosuite.runtime.mock.java.lang.MockIllegalStateException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.evosuite.runtime.mock.java.io.MockIOException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-31-fix.patch,Closure,31,DRR_Evosuite,1,85,0,7.199,
patch-Closure-31-fix.patch,Closure,31,DRR_Evosuite,2,88,0,6.968,
patch-Closure-31-fix.patch,Closure,31,DRR_Evosuite,3,102,1,7.715,"1) test077(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test077(Compiler_ESTest.java:1156)",,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,"java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-31-fix.patch,Closure,31,DRR_Evosuite,4,95,0,8.014,
patch-Closure-31-fix.patch,Closure,31,DRR_Evosuite,5,92,0,7.041,
patch-Closure-31-fix.patch,Closure,31,DRR_Evosuite,6,90,1,6.817,"1) test69(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test69(Compiler_ESTest.java:1001)",,,"org.evosuite.runtime.mock.java.lang.MockIllegalArgumentException: duplicate key: externs	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-31-fix.patch,Closure,31,DRR_Evosuite,7,101,4,7.256,"1) test087(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test087(Compiler_ESTest.java:1238)2) test071(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test071(Compiler_ESTest.java:1026)3) test070(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test070(Compiler_ESTest.java:1008)4) test015(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test015(Compiler_ESTest.java:273)",,java.lang.AssertionError: Expecting exception: IllegalArgumentException^java.lang.AssertionError: Expecting exception: IllegalArgumentException^java.lang.AssertionError: Expecting exception: IllegalArgumentException^,"org.evosuite.runtime.mock.java.lang.MockIllegalArgumentException: duplicate key: externs	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Closure-31-fix.patch,Closure,31,DRR_Evosuite,8,84,0,7.282,
patch-Closure-31-fix.patch,Closure,31,DRR_Evosuite,9,100,0,7.581,
patch-Closure-31-fix.patch,Closure,31,DRR_Evosuite,10,94,0,7.093,
patch-Closure-31-fix.patch,Closure,31,DRR_Evosuite,11,94,0,7.142,
patch-Closure-31-fix.patch,Closure,31,DRR_Evosuite,12,92,1,6.647,"1) test73(com.google.javascript.jscomp.Compiler_ESTest)	at com.google.javascript.jscomp.Compiler_ESTest.test73(Compiler_ESTest.java:1053)",,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,"java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
